price_model,k,box_lo,box_hi,delivery_start,total_charge_MWh,total_discharge_MWh,sat_hours,total_cost
dual,0,0.15,0.85,2018-07-01 00:00:00+00:00,10.749541527146507,9.941008746517275,11,2727.6781078401295
dual,0,0.2,0.8,2018-07-01 00:00:00+00:00,10.252215081419667,9.577704304846199,13,2721.807558346519
dual,0,0.25,0.75,2018-07-01 00:00:00+00:00,17.246477878845834,15.143527112622888,15,2952.1845951101695
dual,0,0.3,0.7,2018-07-01 00:00:00+00:00,21.281034773156286,18.9348114237977,16,2974.0828841216958
dual,0,0.35,0.65,2018-07-01 00:00:00+00:00,22.27721022098221,19.041474444894323,21,3113.657568895019
single,0,0.05,0.95,2018-07-02 00:00:00+00:00,8.105263157894736,7.315,0,2104.866284069215
single,0,0.1,0.9,2018-07-02 00:00:00+00:00,8.105263157894736,7.315,0,2104.866284069215
single,0,0.15,0.85,2018-07-02 00:00:00+00:00,8.105263157894736,7.315,0,2104.866284069215
single,0,0.2,0.8,2018-07-02 00:00:00+00:00,8.105263157894736,7.315,0,2104.866284069215
single,0,0.25,0.75,2018-07-02 00:00:00+00:00,8.105263157894736,7.315,0,2104.866284069215
single,0,0.3,0.7,2018-07-02 00:00:00+00:00,8.105263157894736,7.315,0,2104.866284069215
single,0,0.35,0.65,2018-07-02 00:00:00+00:00,8.105263157894736,7.315,0,2104.866284069215
dual,0,0.05,0.95,2018-07-02 00:00:00+00:00,11.68859001133414,10.614540232451345,1,2221.0683773021465
dual,0,0.1,0.9,2018-07-02 00:00:00+00:00,10.582809369981842,9.69803249925529,1,2220.0299239404576
dual,0,0.15,0.85,2018-07-02 00:00:00+00:00,9.629209322338882,8.879448038113347,3,2202.6384162494514
dual,0,0.2,0.8,2018-07-02 00:00:00+00:00,9.0162869133262,8.319585200538375,5,2203.684685991919
dual,0,0.25,0.75,2018-07-02 00:00:00+00:00,10.511293085663779,9.157219409225522,9,2227.3085839898004
dual,0,0.3,0.7,2018-07-02 00:00:00+00:00,11.187127316720037,9.328436068017703,10,2278.8961834930033
dual,0,0.35,0.65,2018-07-02 00:00:00+00:00,5.2770748904762845,3.6649547338351134,17,2336.947063753707
single,0,0.05,0.95,2018-07-03 00:00:00+00:00,4.210526315789474,3.8,0,2377.807183125334
single,0,0.1,0.9,2018-07-03 00:00:00+00:00,4.210526315789474,3.8,0,2377.807183125334
single,0,0.15,0.85,2018-07-03 00:00:00+00:00,4.210526315789474,3.8,0,2377.807183125334
single,0,0.2,0.8,2018-07-03 00:00:00+00:00,4.210526315789474,3.8,0,2377.807183125334
single,0,0.25,0.75,2018-07-03 00:00:00+00:00,4.210526315789474,3.8,0,2377.807183125334
single,0,0.3,0.7,2018-07-03 00:00:00+00:00,4.210526315789474,3.8,0,2377.807183125334
single,0,0.35,0.65,2018-07-03 00:00:00+00:00,4.210526315789474,3.8,0,2377.807183125334
dual,0,0.05,0.95,2018-07-03 00:00:00+00:00,8.754660734185057,7.773485734543561,5,2556.800592376274
dual,0,0.1,0.9,2018-07-03 00:00:00+00:00,7.913641928490144,6.783313079402141,9,2555.543258374664
dual,0,0.15,0.85,2018-07-03 00:00:00+00:00,7.758757095811335,6.774075092870767,14,2538.1322409987088
dual,0,0.2,0.8,2018-07-03 00:00:00+00:00,7.622136427415912,6.711720515254147,14,2539.6440187324833
dual,0,0.25,0.75,2018-07-03 00:00:00+00:00,6.911612701377086,4.449640147324015,15,2667.202893877305
dual,0,0.3,0.7,2018-07-03 00:00:00+00:00,6.005798180910832,3.5202328582720246,16,2822.83257442755
dual,0,0.35,0.65,2018-07-03 00:00:00+00:00,6.136615385559196,4.151164069012928,18,2831.129328851157
single,0,0.05,0.95,2018-07-04 00:00:00+00:00,6.105263157894737,5.51,0,2453.9386153043656
single,0,0.1,0.9,2018-07-04 00:00:00+00:00,6.105263157894737,5.51,0,2453.9386153043656
single,0,0.15,0.85,2018-07-04 00:00:00+00:00,6.105263157894737,5.51,0,2453.9386153043656
single,0,0.2,0.8,2018-07-04 00:00:00+00:00,6.105263157894737,5.51,0,2453.9386153043656
single,0,0.25,0.75,2018-07-04 00:00:00+00:00,6.105263157894737,5.51,0,2453.9386153043656
single,0,0.3,0.7,2018-07-04 00:00:00+00:00,6.105263157894737,5.51,0,2453.9386153043656
single,0,0.35,0.65,2018-07-04 00:00:00+00:00,6.105263157894737,5.51,0,2453.9386153043656
dual,0,0.05,0.95,2018-07-04 00:00:00+00:00,11.018390574705336,9.925258902691986,1,2705.856679280514
dual,0,0.1,0.9,2018-07-04 00:00:00+00:00,10.28295412518602,9.185690535108776,3,2699.517543595651
dual,0,0.15,0.85,2018-07-04 00:00:00+00:00,9.697970208491178,8.648271803966338,2,2660.3814290840164
dual,0,0.2,0.8,2018-07-04 00:00:00+00:00,9.068514215694258,8.072690720897032,2,2639.3197950616145
dual,0,0.25,0.75,2018-07-04 00:00:00+00:00,12.532287002992309,11.346286333119409,8,2642.2763165680863
dual,0,0.3,0.7,2018-07-04 00:00:00+00:00,12.950917653906378,11.944424463313037,10,2732.766625838019
dual,0,0.35,0.65,2018-07-04 00:00:00+00:00,17.728371302008814,16.081271590326054,15,2808.6360620878777
single,0,0.05,0.95,2018-07-05 00:00:00+00:00,8.421052631578949,7.6,0,1861.9656446516342
single,0,0.1,0.9,2018-07-05 00:00:00+00:00,8.421052631578949,7.6,0,1861.9656446516342
single,0,0.15,0.85,2018-07-05 00:00:00+00:00,8.421052631578949,7.6,0,1861.9656446516342
single,0,0.2,0.8,2018-07-05 00:00:00+00:00,8.421052631578949,7.6,0,1861.9656446516342
single,0,0.25,0.75,2018-07-05 00:00:00+00:00,8.421052631578949,7.6,0,1861.9656446516342
single,0,0.3,0.7,2018-07-05 00:00:00+00:00,8.421052631578949,7.6,0,1861.9656446516342
single,0,0.35,0.65,2018-07-05 00:00:00+00:00,8.421052631578949,7.6,0,1861.9656446516342
dual,0,0.05,0.95,2018-07-05 00:00:00+00:00,9.00770261188742,7.938222968884263,1,2051.72670769194
dual,0,0.1,0.9,2018-07-05 00:00:00+00:00,8.766446418759081,7.183050405317985,4,2071.321347986965
dual,0,0.15,0.85,2018-07-05 00:00:00+00:00,8.997526787004192,7.326572878601474,8,2055.809951067066
dual,0,0.2,0.8,2018-07-05 00:00:00+00:00,8.824080895912548,6.718405392490106,8,2086.6884599692157
dual,0,0.25,0.75,2018-07-05 00:00:00+00:00,7.8226967131626415,5.159983783629283,14,2179.5380294586644
dual,0,0.3,0.7,2018-07-05 00:00:00+00:00,7.840996881217553,5.176499685298841,14,2161.6588179470723
dual,0,0.35,0.65,2018-07-05 00:00:00+00:00,8.524385417678802,7.788257839455119,19,2123.1674517512542
single,0,0.05,0.95,2018-07-06 00:00:00+00:00,10.637119113573409,9.6,0,1232.3910336306028
single,0,0.1,0.9,2018-07-06 00:00:00+00:00,10.637119113573409,9.6,0,1232.3910336306028
single,0,0.15,0.85,2018-07-06 00:00:00+00:00,10.637119113573409,9.6,0,1232.3910336306028
single,0,0.2,0.8,2018-07-06 00:00:00+00:00,10.637119113573409,9.6,0,1232.3910336306028
single,0,0.25,0.75,2018-07-06 00:00:00+00:00,10.637119113573409,9.6,0,1232.3910336306028
single,0,0.3,0.7,2018-07-06 00:00:00+00:00,10.637119113573409,9.6,0,1232.3910336306028
single,0,0.35,0.65,2018-07-06 00:00:00+00:00,10.637119113573409,9.6,0,1232.3910336306028
dual,0,0.05,0.95,2018-07-06 00:00:00+00:00,9.908885248246527,9.04511070917669,4,1486.6328300000375
dual,0,0.1,0.9,2018-07-06 00:00:00+00:00,9.706046174498937,8.824458818470633,5,1472.4381695491627
dual,0,0.15,0.85,2018-07-06 00:00:00+00:00,9.068737591766476,8.143758000326152,7,1460.4981696893665
dual,0,0.2,0.8,2018-07-06 00:00:00+00:00,8.887976412509557,7.833394604904256,7,1445.3902680024041
dual,0,0.25,0.75,2018-07-06 00:00:00+00:00,13.199890969198435,12.054674498186728,9,1522.6456624068624
dual,0,0.3,0.7,2018-07-06 00:00:00+00:00,14.272881341772624,13.12631802976034,8,1532.2124330032852
dual,0,0.35,0.65,2018-07-06 00:00:00+00:00,19.202653384693836,16.666835546192445,15,1725.9722615437481
single,0,0.05,0.95,2018-07-07 00:00:00+00:00,8.421052631578949,7.6,0,1084.5777784659717
single,0,0.1,0.9,2018-07-07 00:00:00+00:00,8.421052631578949,7.6,0,1084.5777784659717
single,0,0.15,0.85,2018-07-07 00:00:00+00:00,8.421052631578949,7.6,0,1084.5777784659717
single,0,0.2,0.8,2018-07-07 00:00:00+00:00,8.421052631578949,7.6,0,1084.5777784659717
single,0,0.25,0.75,2018-07-07 00:00:00+00:00,8.421052631578949,7.6,0,1084.5777784659717
single,0,0.3,0.7,2018-07-07 00:00:00+00:00,8.421052631578949,7.6,0,1084.5777784659717
single,0,0.35,0.65,2018-07-07 00:00:00+00:00,8.421052631578949,7.6,0,1084.5777784659717
dual,0,0.05,0.95,2018-07-07 00:00:00+00:00,8.519701458256993,7.791100640968388,2,1577.4023154338267
dual,0,0.1,0.9,2018-07-07 00:00:00+00:00,9.541388167800683,8.78094246050628,2,1575.018623103555
dual,0,0.15,0.85,2018-07-07 00:00:00+00:00,9.456579862641618,8.674158312948672,4,1566.6056694458475
dual,0,0.2,0.8,2018-07-07 00:00:00+00:00,9.243697883980566,8.65636187348414,5,1563.5190192286877
dual,0,0.25,0.75,2018-07-07 00:00:00+00:00,15.464384692248611,13.54794586861074,12,1729.6909361168152
dual,0,0.3,0.7,2018-07-07 00:00:00+00:00,18.033060154426707,15.83389327950474,15,1798.150748318435
dual,0,0.35,0.65,2018-07-07 00:00:00+00:00,29.62419619477437,26.01660612088884,21,1946.4965523524365
single,0,0.05,0.95,2018-07-08 00:00:00+00:00,8.210526315789474,7.41,0,1116.0206371926736
single,0,0.1,0.9,2018-07-08 00:00:00+00:00,8.210526315789474,7.41,0,1116.0206371926736
single,0,0.15,0.85,2018-07-08 00:00:00+00:00,8.210526315789474,7.41,0,1116.0206371926736
single,0,0.2,0.8,2018-07-08 00:00:00+00:00,8.210526315789474,7.41,0,1116.0206371926736
single,0,0.25,0.75,2018-07-08 00:00:00+00:00,8.210526315789474,7.41,0,1116.0206371926736
single,0,0.3,0.7,2018-07-08 00:00:00+00:00,8.210526315789474,7.41,0,1116.0206371926736
single,0,0.35,0.65,2018-07-08 00:00:00+00:00,8.210526315789474,7.41,0,1116.0206371926736
dual,0,0.05,0.95,2018-07-08 00:00:00+00:00,10.235935467599981,9.304358377268917,1,1337.8903108294508
dual,0,0.1,0.9,2018-07-08 00:00:00+00:00,9.11785274936781,8.29863801175794,1,1350.6928036330514
dual,0,0.15,0.85,2018-07-08 00:00:00+00:00,8.715763541906682,7.861130152738861,1,1333.9482984849003
dual,0,0.2,0.8,2018-07-08 00:00:00+00:00,8.930229009140879,8.253767799026917,5,1394.4814591334218
dual,0,0.25,0.75,2018-07-08 00:00:00+00:00,16.581419615172848,15.096385097879715,10,1451.4227695869724
dual,0,0.3,0.7,2018-07-08 00:00:00+00:00,18.904403721772717,17.00362237673135,6,1458.8521123694795
dual,0,0.35,0.65,2018-07-08 00:00:00+00:00,20.880667254943646,18.26924702864242,14,1573.8155511109635
single,0,0.05,0.95,2018-07-09 00:00:00+00:00,10.421052631578949,9.405000000000001,0,1177.7241512935618
single,0,0.1,0.9,2018-07-09 00:00:00+00:00,10.421052631578949,9.405000000000001,0,1177.7241512935618
single,0,0.15,0.85,2018-07-09 00:00:00+00:00,10.421052631578949,9.405000000000001,0,1177.7241512935618
single,0,0.2,0.8,2018-07-09 00:00:00+00:00,10.421052631578949,9.405000000000001,0,1177.7241512935618
single,0,0.25,0.75,2018-07-09 00:00:00+00:00,10.421052631578949,9.405000000000001,0,1177.7241512935618
single,0,0.3,0.7,2018-07-09 00:00:00+00:00,10.421052631578949,9.405000000000001,0,1177.7241512935618
single,0,0.35,0.65,2018-07-09 00:00:00+00:00,10.421052631578949,9.405000000000001,0,1177.7241512935618
dual,0,0.05,0.95,2018-07-09 00:00:00+00:00,10.501886042022331,9.541851135268576,2,1359.316226423542
dual,0,0.1,0.9,2018-07-09 00:00:00+00:00,10.042766684018058,9.146443386168702,5,1359.5617122213291
dual,0,0.15,0.85,2018-07-09 00:00:00+00:00,9.773557145681082,8.84276266952174,6,1354.0198150963738
dual,0,0.2,0.8,2018-07-09 00:00:00+00:00,10.236782463103857,9.641656308360858,7,1390.389953819546
dual,0,0.25,0.75,2018-07-09 00:00:00+00:00,13.001295347980879,11.873754717296887,10,1393.0026130989836
dual,0,0.3,0.7,2018-07-09 00:00:00+00:00,16.17933750173531,14.285604165798148,13,1492.9420427260652
dual,0,0.35,0.65,2018-07-09 00:00:00+00:00,17.969804609577736,15.711800167164899,14,1605.8840675606025
single,0,0.05,0.95,2018-07-10 00:00:00+00:00,10.315789473684212,9.309999999999999,0,1387.2494323354172
single,0,0.1,0.9,2018-07-10 00:00:00+00:00,10.315789473684212,9.309999999999999,0,1387.2494323354172
single,0,0.15,0.85,2018-07-10 00:00:00+00:00,10.315789473684212,9.309999999999999,0,1387.2494323354172
single,0,0.2,0.8,2018-07-10 00:00:00+00:00,10.315789473684212,9.309999999999999,0,1387.2494323354172
single,0,0.25,0.75,2018-07-10 00:00:00+00:00,10.315789473684212,9.309999999999999,0,1387.2494323354172
single,0,0.3,0.7,2018-07-10 00:00:00+00:00,10.315789473684212,9.309999999999999,0,1387.2494323354172
single,0,0.35,0.65,2018-07-10 00:00:00+00:00,10.315789473684212,9.309999999999999,0,1387.2494323354172
dual,0,0.05,0.95,2018-07-10 00:00:00+00:00,9.7569291582138,8.983682942081712,4,1929.7216370348544
dual,0,0.1,0.9,2018-07-10 00:00:00+00:00,9.886891206923428,9.071043562392212,4,1834.0948171484229
dual,0,0.15,0.85,2018-07-10 00:00:00+00:00,9.051099056016527,8.225521565781328,8,1851.635176514496
dual,0,0.2,0.8,2018-07-10 00:00:00+00:00,8.619867457458863,7.515365085143127,9,1848.4053398473889
dual,0,0.25,0.75,2018-07-10 00:00:00+00:00,10.552390900108094,9.015600014824805,14,2113.689577222932
dual,0,0.3,0.7,2018-07-10 00:00:00+00:00,11.841695146679054,9.651272409037775,14,2142.2681569416927
dual,0,0.35,0.65,2018-07-10 00:00:00+00:00,13.78375005768488,11.78894898919896,21,2213.3528390579622
single,0,0.05,0.95,2018-07-11 00:00:00+00:00,12.315789473684212,11.115,0,2224.266549886451
single,0,0.1,0.9,2018-07-11 00:00:00+00:00,12.315789473684212,11.115,0,2224.266549886451
single,0,0.15,0.85,2018-07-11 00:00:00+00:00,12.315789473684212,11.115,0,2224.266549886451
single,0,0.2,0.8,2018-07-11 00:00:00+00:00,12.315789473684212,11.115,0,2224.266549886451
single,0,0.25,0.75,2018-07-11 00:00:00+00:00,12.315789473684212,11.115,0,2224.266549886451
single,0,0.3,0.7,2018-07-11 00:00:00+00:00,12.315789473684212,11.115,0,2224.266549886451
single,0,0.35,0.65,2018-07-11 00:00:00+00:00,12.315789473684212,11.115,0,2224.266549886451
dual,0,0.05,0.95,2018-07-11 00:00:00+00:00,11.219667663340902,10.16675988164465,9,2781.6537293058586
dual,0,0.1,0.9,2018-07-11 00:00:00+00:00,11.447489190040141,10.245167930564008,10,2721.781732111914
dual,0,0.15,0.85,2018-07-11 00:00:00+00:00,10.970455369943046,9.734978672428312,15,2732.5530987168695
dual,0,0.2,0.8,2018-07-11 00:00:00+00:00,10.735439507839892,9.542679646742629,16,2707.1678944823643
dual,0,0.25,0.75,2018-07-11 00:00:00+00:00,10.836869705068022,9.75696544935584,18,2641.478680482037
dual,0,0.3,0.7,2018-07-11 00:00:00+00:00,9.928163614959928,7.234172078803406,19,2748.817095209749
dual,0,0.35,0.65,2018-07-11 00:00:00+00:00,14.287214852660094,12.795122853510513,17,2773.499924440843
single,0,0.05,0.95,2018-07-12 00:00:00+00:00,10.31578947368421,9.309999999999999,0,1793.0940991247433
single,0,0.1,0.9,2018-07-12 00:00:00+00:00,10.31578947368421,9.309999999999999,0,1793.0940991247433
single,0,0.15,0.85,2018-07-12 00:00:00+00:00,10.31578947368421,9.309999999999999,0,1793.0940991247433
single,0,0.2,0.8,2018-07-12 00:00:00+00:00,10.31578947368421,9.309999999999999,0,1793.0940991247433
single,0,0.25,0.75,2018-07-12 00:00:00+00:00,10.31578947368421,9.309999999999999,0,1793.0940991247433
single,0,0.3,0.7,2018-07-12 00:00:00+00:00,10.315789473684212,9.309999999999999,0,1793.0940991247433
single,0,0.35,0.65,2018-07-12 00:00:00+00:00,10.315789473684212,9.309999999999999,0,1793.094099124743
dual,0,0.05,0.95,2018-07-12 00:00:00+00:00,10.315066379634562,9.309347407620194,0,2001.6242277954755
dual,0,0.1,0.9,2018-07-12 00:00:00+00:00,9.69167652177544,8.404518971062599,5,1994.61883094045
dual,0,0.15,0.85,2018-07-12 00:00:00+00:00,9.399854915710092,7.762627977210332,8,2014.6947996159088
dual,0,0.2,0.8,2018-07-12 00:00:00+00:00,9.269457294968838,7.5264893606020395,10,2038.2227507809166
dual,0,0.25,0.75,2018-07-12 00:00:00+00:00,10.290320447089396,9.15485340628028,14,2239.57583221825
dual,0,0.3,0.7,2018-07-12 00:00:00+00:00,14.474452122658434,11.725166756132639,13,2403.0359257150776
dual,0,0.35,0.65,2018-07-12 00:00:00+00:00,12.263013832365301,9.349896056551346,19,2703.4316884741647
single,0,0.05,0.95,2018-07-13 00:00:00+00:00,10.637119113573409,9.6,0,1017.5263811107735
single,0,0.1,0.9,2018-07-13 00:00:00+00:00,10.637119113573409,9.6,0,1017.5263811107735
single,0,0.15,0.85,2018-07-13 00:00:00+00:00,10.637119113573409,9.6,0,1017.5263811107735
single,0,0.2,0.8,2018-07-13 00:00:00+00:00,10.637119113573409,9.6,0,1017.5263811107735
single,0,0.25,0.75,2018-07-13 00:00:00+00:00,10.637119113573409,9.6,0,1017.5263811107735
single,0,0.3,0.7,2018-07-13 00:00:00+00:00,10.637119113573409,9.6,0,1017.5263811107735
single,0,0.35,0.65,2018-07-13 00:00:00+00:00,10.637119113573409,9.6,0,1017.5263811107735
dual,0,0.05,0.95,2018-07-13 00:00:00+00:00,10.831959572404175,9.77030061069666,3,1672.0139883954796
dual,0,0.1,0.9,2018-07-13 00:00:00+00:00,10.77216528375558,9.72102618044714,3,1671.0965721112257
dual,0,0.15,0.85,2018-07-13 00:00:00+00:00,10.607738791647193,9.507870989655686,7,1659.4033906049008
dual,0,0.2,0.8,2018-07-13 00:00:00+00:00,10.27913550149232,9.37156835757768,8,1663.190719474765
dual,0,0.25,0.75,2018-07-13 00:00:00+00:00,14.15971448690098,13.341488777595416,10,1733.4715665498024
dual,0,0.3,0.7,2018-07-13 00:00:00+00:00,19.890818789230117,17.83266083390042,11,1828.7073828799055
dual,0,0.35,0.65,2018-07-13 00:00:00+00:00,23.61180106520057,21.404650461343515,17,2078.67211446341
single,0,0.05,0.95,2018-07-14 00:00:00+00:00,10.31578947368421,9.31,0,1110.8702797719077
single,0,0.1,0.9,2018-07-14 00:00:00+00:00,10.31578947368421,9.31,0,1110.8702797719077
single,0,0.15,0.85,2018-07-14 00:00:00+00:00,10.31578947368421,9.31,0,1110.8702797719075
single,0,0.2,0.8,2018-07-14 00:00:00+00:00,10.31578947368421,9.31,0,1110.8702797719077
single,0,0.25,0.75,2018-07-14 00:00:00+00:00,10.31578947368421,9.31,0,1110.8702797719075
single,0,0.3,0.7,2018-07-14 00:00:00+00:00,10.31578947368421,9.31,0,1110.8702797719075
single,0,0.35,0.65,2018-07-14 00:00:00+00:00,10.31578947368421,9.31,0,1110.8702797719077
dual,0,0.05,0.95,2018-07-14 00:00:00+00:00,10.638006154167236,9.600800554135931,4,1509.0935392632607
dual,0,0.1,0.9,2018-07-14 00:00:00+00:00,10.221766521732784,9.229990403506848,4,1485.8674889787035
dual,0,0.15,0.85,2018-07-14 00:00:00+00:00,9.984676357351526,9.151574624924239,7,1490.806418234895
dual,0,0.2,0.8,2018-07-14 00:00:00+00:00,9.959875659322066,9.179877059139589,8,1494.9898547949656
dual,0,0.25,0.75,2018-07-14 00:00:00+00:00,18.934910858385454,16.257936673900588,15,1828.7248914317609
dual,0,0.3,0.7,2018-07-14 00:00:00+00:00,22.484231338262518,19.168899160652266,17,1852.685307182068
dual,0,0.35,0.65,2018-07-14 00:00:00+00:00,22.926404173744668,19.375053422844978,20,2003.6388582376087
single,0,0.05,0.95,2018-07-15 00:00:00+00:00,8.421052631578947,7.6,0,1089.9522238079098
single,0,0.1,0.9,2018-07-15 00:00:00+00:00,8.421052631578947,7.6,0,1089.9522238079098
single,0,0.15,0.85,2018-07-15 00:00:00+00:00,8.421052631578947,7.6,0,1089.9522238079098
single,0,0.2,0.8,2018-07-15 00:00:00+00:00,8.421052631578947,7.6,0,1089.9522238079098
single,0,0.25,0.75,2018-07-15 00:00:00+00:00,8.421052631578947,7.6,0,1089.9522238079098
single,0,0.3,0.7,2018-07-15 00:00:00+00:00,8.421052631578947,7.6,0,1089.9522238079098
single,0,0.35,0.65,2018-07-15 00:00:00+00:00,8.421052631578947,7.6,0,1089.9522238079098
dual,0,0.05,0.95,2018-07-15 00:00:00+00:00,8.351020520629339,7.670030213738253,5,1697.25374675344
dual,0,0.1,0.9,2018-07-15 00:00:00+00:00,7.897351335604271,7.1910280744536825,5,1698.2893700999512
dual,0,0.15,0.85,2018-07-15 00:00:00+00:00,7.374877218751887,6.719437669757027,5,1722.1582306710595
dual,0,0.2,0.8,2018-07-15 00:00:00+00:00,6.931254605538904,6.302435888806236,5,1727.7074960488899
dual,0,0.25,0.75,2018-07-15 00:00:00+00:00,15.733709220143279,14.145376461163012,12,1863.9350419959533
dual,0,0.3,0.7,2018-07-15 00:00:00+00:00,17.70290870837727,15.897690959188353,15,1978.3570771278414
dual,0,0.35,0.65,2018-07-15 00:00:00+00:00,25.15471736317698,21.368970628678206,20,2106.782679939899
single,0,0.05,0.95,2018-07-16 00:00:00+00:00,10.315789473684209,9.31,0,1927.2505281335086
single,0,0.1,0.9,2018-07-16 00:00:00+00:00,10.315789473684209,9.31,0,1927.2505281335086
single,0,0.15,0.85,2018-07-16 00:00:00+00:00,10.315789473684209,9.31,0,1927.2505281335084
single,0,0.2,0.8,2018-07-16 00:00:00+00:00,10.315789473684209,9.31,0,1927.2505281335084
single,0,0.25,0.75,2018-07-16 00:00:00+00:00,10.315789473684209,9.31,0,1927.2505281335084
single,0,0.3,0.7,2018-07-16 00:00:00+00:00,10.315789473684209,9.31,0,1927.2505281335086
single,0,0.35,0.65,2018-07-16 00:00:00+00:00,10.315789473684209,9.31,0,1927.2505281335084
dual,0,0.05,0.95,2018-07-16 00:00:00+00:00,10.741281484218444,9.694006539507146,3,2225.969640577475
dual,0,0.1,0.9,2018-07-16 00:00:00+00:00,10.604891425671806,9.533299286697744,3,2201.663760633253
dual,0,0.15,0.85,2018-07-16 00:00:00+00:00,9.933848116593072,8.924515012563512,4,2145.7260171422554
dual,0,0.2,0.8,2018-07-16 00:00:00+00:00,9.800536787289875,8.78996607628984,4,2147.8887325417672
dual,0,0.25,0.75,2018-07-16 00:00:00+00:00,15.371627520820914,14.029989806976799,11,2282.3815980596814
dual,0,0.3,0.7,2018-07-16 00:00:00+00:00,18.871136949085397,16.83801755675449,11,2320.48563920856
dual,0,0.35,0.65,2018-07-16 00:00:00+00:00,20.602487408072186,17.819045606926217,10,2221.361209214417
single,0,0.05,0.95,2018-07-17 00:00:00+00:00,10.315789473684212,9.31,0,1478.2342582898532
single,0,0.1,0.9,2018-07-17 00:00:00+00:00,10.315789473684212,9.31,0,1478.2342582898532
single,0,0.15,0.85,2018-07-17 00:00:00+00:00,10.315789473684212,9.31,0,1478.2342582898532
